,Year,Player,Pos,Age,Tm,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,blanl,OWS,DWS,WS,WS/48,blank2,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
65,2017.0,Corey Brewer,SF,30.0,TOT,82.0,11.0,1281.0,9.1,0.491,0.339,0.195,2.7,11.5,7.1,10.7,2.3,1.2,12.7,14.3,,0.0,1.2,1.2,0.045,,-2.9,0.2,-2.7,-0.2,147.0,348.0,0.422,27.0,118.0,0.229,120.0,230.0,0.522,0.461,50.0,68.0,0.735,32.0,134.0,166.0,97.0,61.0,19.0,55.0,133.0,371.0
66,2017.0,Corey Brewer,SF,30.0,HOU,58.0,8.0,923.0,7.5,0.491,0.414,0.194,2.5,11.0,6.7,9.0,1.9,1.0,12.7,12.9,,0.0,0.8,0.9,0.044,,-3.1,0.0,-3.2,-0.3,94.0,227.0,0.414,22.0,94.0,0.234,72.0,133.0,0.541,0.463,32.0,44.0,0.727,21.0,93.0,114.0,61.0,37.0,11.0,36.0,104.0,242.0
67,2017.0,Corey Brewer,SF,30.0,LAL,24.0,3.0,358.0,13.3,0.49,0.198,0.198,3.2,13.0,7.9,15.0,3.3,1.8,12.6,18.0,,0.0,0.3,0.3,0.047,,-2.4,0.7,-1.7,0.0,53.0,121.0,0.438,5.0,24.0,0.208,48.0,97.0,0.495,0.459,18.0,24.0,0.75,11.0,41.0,52.0,36.0,24.0,8.0,19.0,29.0,129.0
68,2017.0,Malcolm Brogdon,SG,24.0,MIL,75.0,28.0,1982.0,14.9,0.555,0.304,0.198,2.8,9.6,6.3,24.3,2.2,0.5,14.1,18.5,,2.6,1.5,4.1,0.1,,0.6,-1.1,-0.5,0.8,290.0,635.0,0.457,78.0,193.0,0.404,212.0,442.0,0.48,0.518,109.0,126.0,0.865,47.0,166.0,213.0,317.0,84.0,12.0,113.0,140.0,767.0
69,2017.0,Aaron Brooks,PG,32.0,IND,65.0,0.0,894.0,9.5,0.507,0.427,0.133,2.3,6.3,4.3,20.7,1.4,0.9,17.2,19.2,,-0.2,0.5,0.3,0.016,,-2.1,-2.6,-4.6,-0.6,121.0,300.0,0.403,48.0,128.0,0.375,73.0,172.0,0.424,0.483,32.0,40.0,0.8,18.0,51.0,69.0,125.0,25.0,9.0,66.0,93.0,322.0
70,2017.0,Anthony Brown,SF,24.0,TOT,11.0,0.0,159.0,7.2,0.43,0.54,0.0,5.3,16.9,11.0,7.6,1.5,0.5,10.7,15.6,,-0.2,0.2,0.0,0.002,,-3.8,-0.2,-4.0,-0.1,18.0,50.0,0.36,7.0,27.0,0.259,11.0,23.0,0.478,0.43,0.0,0.0,,8.0,25.0,33.0,8.0,5.0,1.0,6.0,15.0,43.0
71,2017.0,Anthony Brown,SF,24.0,NOP,9.0,0.0,143.0,5.9,0.415,0.585,0.0,4.4,14.8,9.6,5.9,1.7,0.6,10.9,14.2,,-0.2,0.2,0.0,-0.007,,-4.3,0.0,-4.3,-0.1,14.0,41.0,0.341,6.0,24.0,0.25,8.0,17.0,0.471,0.415,0.0,0.0,,6.0,20.0,26.0,6.0,5.0,1.0,5.0,13.0,34.0
72,2017.0,Anthony Brown,SF,24.0,ORL,2.0,0.0,16.0,18.5,0.5,0.333,0.0,13.2,35.0,23.8,23.0,0.0,0.0,10.0,27.5,,0.0,0.0,0.0,0.076,,0.9,-1.8,-0.9,0.0,4.0,9.0,0.444,1.0,3.0,0.333,3.0,6.0,0.5,0.5,0.0,0.0,,2.0,5.0,7.0,2.0,0.0,0.0,1.0,2.0,9.0
73,2017.0,Bobby Brown,PG,32.0,HOU,25.0,0.0,123.0,10.8,0.509,0.583,0.033,0.0,5.3,2.7,17.6,0.4,0.0,7.6,22.7,,0.1,0.0,0.1,0.04,,-1.5,-6.1,-7.6,-0.2,23.0,60.0,0.383,14.0,35.0,0.4,9.0,25.0,0.36,0.5,2.0,2.0,1.0,0.0,6.0,6.0,14.0,1.0,0.0,5.0,5.0,62.0
74,2017.0,Jaylen Brown,SF,20.0,BOS,78.0,20.0,1341.0,10.3,0.539,0.319,0.293,3.8,14.4,9.1,7.2,1.3,1.1,12.5,18.1,,0.2,1.3,1.5,0.053,,-3.1,-0.9,-4.0,-0.7,192.0,423.0,0.454,46.0,135.0,0.341,146.0,288.0,0.507,0.508,85.0,124.0,0.685,45.0,175.0,220.0,64.0,35.0,18.0,68.0,142.0,515.0
75,2017.0,Nicolas Brussino,SF,23.0,DAL,54.0,2.0,521.0,10.7,0.498,0.674,0.156,5.5,16.2,10.6,13.9,1.7,1.4,14.7,16.0,,0.0,0.6,0.6,0.055,,-1.7,0.7,-1.0,0.1,52.0,141.0,0.369,29.0,95.0,0.305,23.0,46.0,0.5,0.472,17.0,22.0,0.773,26.0,69.0,95.0,47.0,17.0,8.0,26.0,43.0,150.0
76,2017.0,Reggie Bullock,SF,25.0,DET,31.0,5.0,467.0,11.7,0.538,0.57,0.055,2.9,12.4,7.5,8.8,1.9,0.5,7.1,13.4,,0.4,0.5,1.0,0.101,,-0.4,0.5,0.1,0.2,54.0,128.0,0.422,28.0,73.0,0.384,26.0,55.0,0.473,0.531,5.0,7.0,0.714,13.0,51.0,64.0,29.0,18.0,3.0,10.0,22.0,141.0
77,2017.0,Trey Burke,PG,24.0,WAS,57.0,0.0,703.0,10.8,0.532,0.275,0.114,1.1,6.4,3.8,20.7,0.8,0.6,15.2,19.6,,0.3,0.3,0.5,0.036,,-2.3,-3.4,-5.7,-0.7,116.0,255.0,0.455,31.0,70.0,0.443,85.0,185.0,0.459,0.516,22.0,29.0,0.759,7.0,40.0,47.0,100.0,11.0,5.0,48.0,54.0,285.0
78,2017.0,Alec Burks,SG,25.0,UTA,42.0,0.0,653.0,11.6,0.501,0.306,0.315,3.1,17.7,10.6,7.5,1.4,0.6,11.0,22.7,,-0.1,0.9,0.8,0.056,,-3.3,-0.9,-4.2,-0.4,99.0,248.0,0.399,25.0,76.0,0.329,74.0,172.0,0.43,0.45,60.0,78.0,0.769,17.0,103.0,120.0,30.0,18.0,5.0,35.0,50.0,283.0
79,2017.0,Jimmy Butler,SF,27.0,CHI,76.0,75.0,2809.0,25.1,0.586,0.198,0.54,4.9,13.2,9.0,24.8,2.6,0.9,9.3,26.5,,10.1,3.8,13.8,0.236,,5.8,1.1,6.9,6.3,570.0,1252.0,0.455,91.0,248.0,0.367,479.0,1004.0,0.477,0.492,585.0,676.0,0.865,129.0,341.0,470.0,417.0,143.0,32.0,159.0,112.0,1816.0
80,2017.0,Bruno Caboclo,SF,21.0,TOR,9.0,0.0,40.0,14.6,0.438,0.375,0.0,14.2,14.1,14.1,15.1,2.5,2.2,11.1,20.1,,0.0,0.1,0.1,0.083,,0.1,0.7,0.8,0.0,6.0,16.0,0.375,2.0,6.0,0.333,4.0,10.0,0.4,0.438,0.0,0.0,,5.0,5.0,10.0,4.0,2.0,1.0,2.0,4.0,14.0
81,2017.0,Jose Calderon,PG,35.0,TOT,41.0,13.0,539.0,8.9,0.506,0.478,0.09,3.0,12.2,7.5,23.3,1.0,0.2,22.7,14.4,,0.0,0.3,0.3,0.023,,-2.9,-1.8,-4.7,-0.4,55.0,134.0,0.41,20.0,64.0,0.313,35.0,70.0,0.5,0.485,11.0,12.0,0.917,15.0,59.0,74.0,88.0,11.0,1.0,41.0,36.0,141.0
82,2017.0,Jose Calderon,PG,35.0,LAL,24.0,11.0,292.0,9.1,0.508,0.442,0.052,2.9,13.2,7.9,24.7,1.2,0.3,24.8,15.3,,-0.1,0.1,0.0,0.0,,-3.0,-2.1,-5.1,-0.2,32.0,77.0,0.416,12.0,34.0,0.353,20.0,43.0,0.465,0.494,4.0,4.0,1.0,8.0,34.0,42.0,51.0,7.0,1.0,26.0,22.0,80.0
83,2017.0,Jose Calderon,PG,35.0,ATL,17.0,2.0,247.0,8.7,0.504,0.526,0.14,3.2,11.0,7.1,21.6,0.8,0.0,19.9,13.3,,0.1,0.2,0.3,0.051,,-2.8,-1.4,-4.2,-0.1,23.0,57.0,0.404,8.0,30.0,0.267,15.0,27.0,0.556,0.474,7.0,8.0,0.875,7.0,25.0,32.0,37.0,4.0,0.0,15.0,14.0,61.0
84,2017.0,Kentavious Caldwell-Pope,SG,23.0,DET,76.0,75.0,2529.0,12.8,0.519,0.471,0.199,2.3,8.7,5.3,11.2,1.8,0.4,7.9,19.2,,2.0,2.5,4.5,0.086,,0.9,0.0,0.9,1.9,370.0,928.0,0.399,153.0,437.0,0.35,217.0,491.0,0.442,0.481,154.0,185.0,0.832,55.0,193.0,248.0,193.0,89.0,12.0,86.0,118.0,1047.0
